EID	aperture	FoV	pixel_scale	tracking accuracy (")	limiting magnitude (mag)	elevation limit (deg)	"mount type (german, fork, theodolite)"	camera_type_1	camera_type_2	Johnson B	Johnson V	Johnson R	SDSS u	SDSS g	SDSS r	SDSS i	SDSS z
1232	5.785808871	265.7442695	1.860244135	0.422952676	14.50778499	29.96627905	fork	mono	cooled	y	n	y	n	y	y	y	y
1233	1.036076811	101.3444588	2.62046454	0.285056075	14.34272905	18.01521582	german	mono	cooled	y	y	y	y	n	y	y	n
1234	2.073407328	73.10846217	1.31818019	0.568818301	8.45050955	18.58354687	fork	mono	cooled	y	y	y	y	y	n	y	y
1235	0.295530939	266.2180965	2.596783638	0.832393322	24.6291334	25.88797858	fork	mono	cooled	y	y	y	y	n	y	y	y
1236	1.820617394	555.44654	2.033942711	0.676533621	8.399600257	28.6225266	german	mono	cooled	y	y	y	y	y	y	y	n
1237	2.467952461	284.8831975	0.222625582	0.741018215	9.213636457	12.74330306	fork	colored	cooled	y	y	y	y	y	y	n	y
1238	4.486701988	297.2070694	0.972555867	0.90333556	16.08203506	18.87392137	german	mono	cooled	n	y	y	n	y	n	n	y
1239	8.245223836	286.6561656	2.609848211	0.636382789	10.15272422	19.9571825	theodolite	mono	cooled	n	y	y	y	y	y	y	y
1240	5.19220864	448.9424219	1.961001213	0.806367099	10.22113428	24.12656765	fork	colored	cooled	y	y	y	y	y	y	y	y
1241	4.555164435	568.457528	1.161158455	0.839497914	14.79450966	19.66377565	theodolite	mono	cooled	y	y	n	y	y	y	y	y
1242	2.66100082	131.9366169	1.814161262	0.873985241	13.83912346	29.08487558	fork	mono	cooled	y	y	y	n	y	y	n	y
1243	1.386111279	299.5350548	1.364659139	0.189611399	18.02786666	19.46828507	fork	mono	cooled	y	n	y	y	y	y	y	y
1244	6.383814617	456.70937	2.986749477	0.302851442	8.531549208	18.58949579	german	colored	cooled	y	n	n	y	y	y	y	y
1245	2.981469465	481.4938399	0.711850929	0.867353834	10.60424799	34.92336075	fork	colored	cooled	y	y	y	y	n	y	y	y
1246	8.962762686	104.092776	1.487679843	0.374672138	12.64391286	27.61314092	fork	mono	uncooled	n	y	n	y	y	y	y	y
1247	7.599826934	570.8696671	2.898839336	0.629901639	22.97397621	16.82390819	fork	colored	cooled	y	y	y	y	y	y	y	y
1248	1.475118926	303.162611	1.489484366	0.562895712	10.33674853	24.46125445	fork	mono	cooled	y	y	y	y	y	y	y	y
1249	3.759287799	207.0518775	2.56835861	0.333383404	17.06294664	25.36080483	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1250	1.653575911	157.432449	1.549144987	0.554948304	19.85308365	28.64870837	fork	mono	cooled	y	y	y	n	y	y	y	y
1251	1.805621018	122.9862186	1.970697577	0.841129659	19.11989228	15.70051703	theodolite	mono	cooled	n	y	y	y	n	y	y	y
1252	9.830715184	33.05163166	1.652712737	0.896717703	24.84101317	12.38625734	theodolite	mono	cooled	y	n	n	y	y	n	y	y
1253	3.254332691	378.333716	1.472673545	0.539280863	18.46837489	20.05791737	fork	mono	cooled	y	y	y	y	n	y	y	n
1254	0.932404692	152.3610655	1.650186988	0.872415242	10.50676456	31.25663223	german	mono	cooled	y	y	n	y	n	y	y	n
1255	0.3618242	103.4875658	0.110987162	0.988625784	11.79919331	13.26941418	german	mono	cooled	y	y	y	y	y	y	y	y
1256	8.316924782	217.7128449	2.794997102	0.874571648	21.1296148	34.63513743	fork	mono	cooled	y	n	y	y	y	y	y	y
1257	9.847498688	293.1553141	1.027054926	0.194313818	22.64563188	17.15186419	fork	mono	uncooled	y	y	y	y	y	y	n	y
1258	5.12408724	244.2236003	1.903775629	0.224592324	20.66743304	20.29814383	fork	colored	cooled	y	y	n	y	y	y	y	n
1259	9.619794197	414.9314571	2.247147276	0.782433257	21.83108698	26.62510803	fork	mono	cooled	y	y	n	y	n	n	n	y
1260	6.106278274	226.145789	0.693737361	0.44299829	17.07608869	26.60878565	fork	mono	cooled	y	y	y	y	y	n	y	n
1261	1.323057256	148.4744248	0.775861525	0.913600721	18.91702904	26.17688443	german	mono	cooled	n	y	y	y	y	n	n	y
1262	8.206537985	167.5184183	2.017755682	0.787551293	18.74954435	34.83662414	fork	colored	cooled	y	y	n	y	y	y	y	y
1263	9.560394386	340.2654103	0.205852279	0.266626041	21.89085996	30.53491355	german	mono	cooled	y	y	y	y	y	n	n	y
1264	2.931020137	302.3019326	1.549543631	0.8853301	14.29419602	30.32388913	fork	colored	cooled	y	y	y	y	y	y	y	y
1265	5.455415765	541.6248001	2.043650691	0.94178801	22.61774276	23.23748798	fork	mono	cooled	y	y	y	y	y	y	y	y
1266	8.903803646	432.7842116	0.574892333	0.410744743	16.22177921	33.10042563	fork	mono	cooled	n	y	y	y	y	y	y	y
1267	7.820716678	493.3745049	0.906142741	0.607742651	23.81637975	20.40516763	theodolite	mono	uncooled	y	n	y	y	y	n	n	y
1268	1.874736671	489.4043763	0.81143496	0.523299302	9.582938521	31.80063049	theodolite	colored	cooled	y	y	y	y	n	y	n	y
1269	7.396442183	506.2574257	0.604100014	0.983891175	16.74585719	19.12108275	theodolite	colored	cooled	n	n	y	n	y	y	y	n
1270	1.223129567	571.4259287	0.229232635	0.404357755	18.16817716	25.55054178	theodolite	mono	uncooled	y	y	n	y	y	y	y	y
1271	6.421991075	273.4586349	0.975512021	0.740259002	22.53832381	17.6760714	fork	colored	cooled	y	n	y	y	y	y	n	n
1272	8.385876656	563.1767934	1.450391855	0.775088655	17.83143178	14.52573904	german	mono	cooled	y	y	n	y	y	y	y	y
1273	8.563944433	536.618391	2.260095951	0.561247106	24.49877744	27.70009236	german	colored	cooled	y	y	y	y	y	y	y	n
1274	1.543071207	518.7276376	0.787330604	0.708865983	22.50673625	12.01780768	theodolite	mono	cooled	y	y	y	n	y	n	y	y
1275	4.013891706	127.7216792	1.26145474	0.394133669	19.738144	20.51861481	theodolite	colored	cooled	n	y	y	y	y	y	n	y
1276	1.877418481	137.0015779	1.658610546	0.346072668	12.57513312	31.84251015	german	colored	cooled	y	y	y	y	y	y	n	y
1277	1.103052693	362.3324678	2.65511149	0.173550812	24.30004386	14.45035625	fork	colored	cooled	n	y	n	n	n	n	y	n
1278	9.982791031	515.8774856	0.419261338	0.504914943	15.235397	29.19134113	german	mono	cooled	y	y	y	y	n	y	n	n
1279	6.782711088	478.6870576	1.56301737	0.95470556	23.56590289	13.4811617	german	mono	cooled	y	y	n	n	y	y	y	y
1280	2.264699455	265.4743877	2.394613677	0.264770954	12.88979078	20.36107908	fork	mono	cooled	y	y	y	y	y	n	y	y
1281	2.408114729	7.199295074	0.533408452	0.304916217	9.500304206	18.00866557	fork	mono	uncooled	y	y	y	y	y	n	y	y
1282	7.671028822	11.87367186	1.798500524	0.493222821	10.69272583	14.06792548	german	mono	uncooled	y	y	y	y	y	y	y	n
1283	1.570533262	270.2853475	0.670192306	0.335649184	11.36310451	26.01219008	german	mono	cooled	y	n	y	y	y	y	y	y
1284	7.405412718	204.995731	1.65632777	0.88905983	11.01945175	29.78730678	fork	mono	cooled	y	n	y	y	y	y	y	y
1285	7.172661103	75.78820313	0.202092738	0.530202739	12.60088624	34.66590377	theodolite	colored	cooled	y	n	y	y	y	y	y	y
1286	7.477595763	31.42266859	2.296259022	0.398748429	20.05354582	27.92501896	fork	colored	cooled	y	n	y	y	y	y	y	y
1287	3.707990816	502.9356675	2.173642695	0.893208108	17.62730475	14.75212374	fork	colored	cooled	y	y	y	y	y	y	y	y
1288	7.091080761	243.0441616	1.857413189	0.722544074	8.832774779	28.07345522	german	colored	cooled	n	y	y	y	y	y	y	y
1289	5.456956356	297.3857555	0.181052869	0.678825715	13.86206864	13.71582939	fork	colored	cooled	y	n	y	y	y	y	y	y
1290	2.266363162	336.5785109	0.74332163	0.828290444	18.33754684	32.84634272	theodolite	mono	uncooled	y	n	n	n	y	y	n	y
1291	9.868251428	384.3113249	0.266175956	0.441256309	9.525926207	18.12320201	german	mono	cooled	y	y	y	y	y	y	y	y
1292	7.856148202	274.1842376	0.738184014	0.438028628	11.89890658	25.53517632	german	colored	cooled	y	y	y	y	y	y	y	y
1293	5.306882564	437.0731753	1.831916191	0.910097869	13.45293387	19.82016406	theodolite	mono	cooled	y	y	y	y	n	y	y	y
1294	3.234545852	233.7811993	1.674849328	0.593355662	24.23525868	16.06186639	fork	mono	cooled	y	y	y	y	y	n	y	y
1295	5.628719438	531.7018277	0.864205887	0.921479301	8.925221851	28.99768736	german	mono	cooled	y	y	y	y	y	y	y	y
1296	9.226518627	393.8826645	0.646140965	0.432773326	14.73266326	18.68913574	german	colored	cooled	y	n	y	y	n	y	y	y
1297	6.78313129	541.9030192	1.848119046	0.537932132	14.39645122	12.87616336	theodolite	mono	cooled	y	y	n	y	y	y	y	y
1298	6.957669933	436.7718645	0.954291964	0.568948522	23.03533931	16.8072695	fork	mono	cooled	y	y	y	y	n	y	y	y
1299	6.425857633	565.2638815	2.403531641	0.844117893	20.19099119	22.17948141	fork	mono	cooled	y	y	y	y	y	n	y	y
1300	7.330615219	461.0782893	2.556483148	0.716556847	11.0354254	12.51135426	fork	mono	cooled	y	y	y	y	y	n	y	y
1301	4.727517978	379.7084292	2.553810285	0.791455564	14.24601196	21.15964727	german	mono	cooled	y	y	n	n	y	n	y	y
1302	5.176676763	64.72992541	2.332391696	0.370963529	16.81275532	28.56109149	fork	mono	cooled	y	y	y	y	y	y	n	y
1303	5.112604955	211.5900029	0.289692567	0.761215275	8.68584867	23.3646288	fork	colored	cooled	y	y	y	n	y	y	y	y
1304	8.036527798	249.5489208	0.969814616	0.113169979	18.27996408	34.66760842	theodolite	mono	cooled	y	y	y	n	n	y	y	y
1305	2.268269917	34.11846816	2.404927181	0.795366088	15.92886025	34.44012688	theodolite	colored	cooled	y	n	y	y	y	n	y	y
1306	3.15429256	109.6198361	1.190031886	0.963711141	10.03321711	33.99710138	theodolite	mono	cooled	n	y	y	y	y	y	y	y
1307	6.7806731	334.0898029	0.424077485	0.832462676	16.63431132	31.09869994	fork	mono	cooled	y	y	y	y	y	y	n	n
1308	8.251473368	63.98363386	0.109238178	0.101547302	17.31518628	34.03397502	german	mono	cooled	y	n	y	y	y	y	y	y
1309	0.153819125	15.94097257	1.853238474	0.242879853	18.18272462	19.80281462	german	colored	cooled	y	n	n	y	y	y	y	y
1310	7.579538396	464.7955039	2.076485988	0.270966303	20.00609762	18.60618513	fork	mono	cooled	y	y	y	n	y	y	y	y
1311	1.66704728	137.2358849	2.964430165	0.191039022	15.78510261	20.31470095	fork	mono	cooled	y	y	y	n	n	n	n	y
1312	2.778958188	218.8088492	0.217594741	0.529547919	13.95256093	21.16831894	fork	mono	cooled	y	y	y	y	y	n	y	n
1313	7.437232866	504.6635889	1.726143459	0.269978823	13.80999067	28.56173831	fork	colored	cooled	y	y	y	y	y	y	n	n
1314	9.493439641	199.5362089	1.469092376	0.52946826	18.41968087	26.56365692	german	mono	cooled	n	y	n	n	n	n	y	y
1315	3.528616271	539.2989536	1.752979648	0.736571995	12.83410537	32.56816287	fork	mono	cooled	n	n	n	y	y	y	y	y
1316	0.907024922	511.0578901	1.942256581	0.761269499	19.74541874	14.36365378	fork	colored	cooled	y	n	y	y	y	y	y	y
1317	0.634921537	422.422241	1.739388806	0.504013459	19.05753267	28.79008874	fork	colored	cooled	y	y	y	y	y	y	y	y
1318	4.0471697	95.80615118	2.415152234	0.774112895	17.80211693	20.22414546	german	mono	cooled	y	y	y	y	n	y	y	y
1319	7.214553524	247.0867636	0.74283082	0.459252818	11.33181218	23.71332199	fork	mono	cooled	y	y	y	n	y	y	n	y
1320	5.733462533	119.9993875	0.264551603	0.258226804	9.654852007	29.8971492	theodolite	mono	cooled	y	y	y	y	y	n	y	y
1321	4.942725635	599.4720625	2.053589664	0.995320787	15.19900829	19.87229832	fork	mono	cooled	y	y	y	n	y	y	y	n
1322	7.746088039	533.4481323	1.511965665	0.117853345	22.234911	29.67767268	german	colored	cooled	y	y	y	y	n	y	n	y
1323	7.311004234	571.87746	1.85309009	0.244989531	19.54207251	18.40622357	fork	mono	cooled	y	y	n	y	y	y	y	y
1324	3.951902133	223.9001576	2.446363705	0.598068157	18.18821901	13.49964695	german	mono	cooled	y	y	y	y	y	n	y	y
1325	1.445978323	229.8408298	0.490810967	0.755739772	12.86961244	33.25857746	german	colored	cooled	n	y	n	y	y	y	y	n
1326	7.242272188	485.949552	0.345321279	0.600900136	19.96756128	17.20595148	fork	mono	uncooled	y	y	y	y	y	n	y	y
1327	0.625718042	388.699302	2.929011987	0.197508983	22.1613326	27.07992315	theodolite	colored	cooled	n	y	y	y	n	n	y	y
1328	7.00926955	514.570199	0.599524419	0.402863272	15.15393132	30.43357401	theodolite	mono	uncooled	n	y	y	n	n	y	y	y
1329	7.477601559	593.525252	1.810103864	0.596090601	10.30120542	20.83472259	german	mono	cooled	y	y	y	n	y	n	y	y
1330	3.77078654	236.8209698	2.446944273	0.656924375	21.63602113	13.72087092	german	mono	cooled	n	y	y	y	y	y	y	y
1331	1.798024865	94.60778568	1.647730012	0.600906949	13.68309212	28.83211486	fork	mono	cooled	y	y	y	y	y	y	y	y
1332	5.468723927	466.552803	0.280752257	0.927600754	18.73088512	28.95376382	german	colored	cooled	y	y	y	y	y	y	y	y
1333	8.858337045	2.201804556	0.481280551	0.926991037	14.02647133	29.08448157	theodolite	mono	cooled	y	y	n	y	y	y	y	n
1334	1.403227102	498.6343566	0.826593088	0.927397454	16.76739952	15.59267988	fork	mono	cooled	y	y	y	y	n	y	y	y
1335	0.551470639	241.8658675	2.660090976	0.316296609	14.96366464	29.42004161	fork	mono	cooled	n	y	n	n	n	y	n	y
1336	5.794376945	597.5654812	1.842278894	0.502449997	18.68157012	13.92386457	theodolite	mono	cooled	n	y	n	y	y	y	y	y
1337	8.035063078	399.4706251	2.311791897	0.19420464	19.14099029	29.14868364	german	mono	cooled	y	y	y	y	n	n	y	y
1338	9.553397806	561.2020543	2.219163584	0.208465675	23.46502375	16.67722768	fork	colored	cooled	y	y	n	y	y	y	y	y
1339	9.241947196	161.6254433	0.291365234	0.340797341	20.53974017	15.65224853	german	mono	uncooled	y	y	y	n	y	n	y	y
1340	1.446017824	352.061815	2.25636309	0.285201493	10.06667392	25.25115965	theodolite	mono	cooled	n	y	y	y	y	y	n	y
1341	7.351397526	291.9166037	0.53646718	0.290747856	9.466886003	16.72836283	german	mono	cooled	y	y	y	y	n	y	y	y
1342	6.305429934	271.6520859	2.156316093	0.768481908	23.48617264	31.11775774	german	colored	cooled	n	y	n	y	y	y	y	y
1343	7.892697311	570.2484662	2.610539963	0.548190056	19.60895295	27.56640486	theodolite	mono	cooled	y	y	n	y	n	y	n	y
1344	4.94896038	281.9731429	1.826458273	0.233978048	12.38076674	13.68011101	fork	mono	cooled	y	y	n	y	y	y	y	y
1345	3.843753387	300.8065622	1.203595568	0.289059729	10.66281231	19.38586062	fork	mono	cooled	y	y	y	n	y	y	y	y
1346	7.893964488	136.2493737	2.746264594	0.467636243	17.22130748	31.77065563	fork	mono	cooled	y	y	y	y	y	y	n	y
1347	1.745918806	191.1487405	0.936465938	0.803834384	17.87391361	24.00213713	fork	mono	cooled	y	y	y	n	y	n	n	y
1348	6.241590017	160.8540512	1.506396791	0.928609915	23.6733788	29.33064156	german	mono	cooled	y	y	y	y	y	y	y	y
1349	8.040032459	442.6861496	1.500531386	0.526624212	22.06671758	18.72948231	german	mono	cooled	y	n	y	y	y	n	y	n
1350	2.119805962	265.8994731	0.503959351	0.211359752	10.212022	26.69442723	german	mono	cooled	y	y	y	y	y	y	y	y
1351	5.243204422	363.8578768	0.467404929	0.955273715	20.43493347	33.02063081	german	colored	cooled	y	y	y	y	y	y	y	n
1352	0.105572717	379.0176125	0.43109988	0.644353806	10.84390782	24.55499352	theodolite	mono	uncooled	y	n	y	y	y	y	y	n
1353	2.000776322	109.3695027	2.455440052	0.83417898	20.81505791	32.39341348	german	mono	cooled	y	n	y	y	n	y	n	y
1354	1.356360893	413.1297169	0.545152639	0.654330007	23.18166164	19.91378696	theodolite	colored	cooled	y	n	y	y	y	y	y	n
1355	2.661171218	455.9364247	2.086764406	0.142057952	18.26258108	13.31073984	german	mono	cooled	y	y	y	y	y	y	n	y
1356	4.907609179	472.3316832	0.928984538	0.973982654	16.04913656	17.37865275	fork	mono	cooled	y	y	y	y	y	y	n	y
1357	5.694120563	327.8915197	2.002322766	0.780978676	13.66868008	16.66412143	german	mono	cooled	n	n	n	n	y	y	y	y
1358	8.071739587	178.0348157	0.540053295	0.837341457	24.68017631	33.33919963	fork	mono	cooled	n	y	n	y	y	y	y	n
1359	8.181375967	61.66644995	0.97336169	0.848989872	24.85363674	14.7424184	fork	mono	uncooled	n	n	y	y	y	y	y	y
1360	1.749204247	259.5906384	0.976127136	0.748081711	21.75777677	20.00974487	german	mono	cooled	y	n	y	y	y	n	y	y
1361	8.234673789	42.65887709	0.977095603	0.71917187	19.15508137	29.69990579	fork	colored	cooled	y	y	n	y	y	y	y	y
1362	3.756779452	328.8705918	2.362755889	0.927817096	17.2798982	20.01518025	fork	mono	uncooled	y	n	y	y	y	y	y	n
1363	1.823151309	541.3487646	0.367718511	0.401796599	24.81364432	34.77464121	german	mono	cooled	n	y	y	y	y	y	y	y
1364	2.713750425	493.4675536	0.55786379	0.777551204	9.304972655	27.83908603	fork	mono	cooled	y	y	y	n	y	y	y	y
1365	9.633508027	417.4617352	0.581498401	0.627252548	11.05934769	25.44745062	fork	mono	cooled	y	y	y	n	y	n	y	y
1366	2.039877647	363.5515663	1.503250841	0.324741673	15.69575781	16.0257643	theodolite	mono	cooled	n	y	n	y	y	y	y	y
1367	9.099362684	39.00020717	2.633337105	0.106378982	8.107467776	18.66459954	fork	colored	uncooled	y	y	y	n	n	y	y	y
1368	7.914944499	260.4066852	2.229833091	0.212445019	14.77097428	28.91489492	fork	mono	cooled	y	n	y	y	y	y	y	y
1369	7.944824625	239.6633284	1.446605253	0.727163792	12.01842895	34.27172623	fork	mono	cooled	y	n	y	n	y	n	n	y
1370	3.441001528	396.1818889	0.971696704	0.768987158	14.11078553	31.72743523	fork	mono	cooled	y	y	y	y	n	n	y	y
1371	6.657520001	288.3772853	2.348224152	0.365413155	19.01975269	31.8955427	fork	mono	cooled	y	n	n	y	n	y	y	y
1372	9.888153384	596.9977231	2.998563053	0.700950061	16.17408486	24.51969232	fork	mono	cooled	y	y	y	y	y	y	n	y
1373	5.654742563	346.4885902	0.821626138	0.220508733	17.84136256	19.69035808	fork	colored	cooled	y	y	y	y	y	y	y	y
1374	5.988032146	423.6956734	0.663314848	0.472894329	23.85083663	27.70686557	fork	mono	cooled	y	y	y	y	y	y	y	y
1375	3.273753343	512.5824979	2.110023039	0.89619486	14.17155408	24.08421076	fork	colored	uncooled	y	y	y	y	y	y	y	y
1376	5.068274895	403.6941406	1.089794655	0.995726754	13.60278837	30.30094774	theodolite	mono	cooled	n	y	y	n	y	n	y	y
1377	8.82202139	482.2906333	1.443244745	0.781578883	10.42280417	19.59279048	german	colored	cooled	y	y	y	y	y	y	n	n
1378	6.455682459	257.0335576	2.772736022	0.56142566	13.28465224	18.28492531	theodolite	mono	uncooled	y	y	n	y	y	y	n	y
1379	7.094564414	85.04579982	2.352612881	0.276828827	11.14099529	22.92617244	german	colored	cooled	y	y	y	y	y	y	n	y
1380	1.33402732	83.31171531	2.749804487	0.27600092	23.55175964	20.22396096	german	colored	cooled	y	y	y	y	n	y	n	y
1381	8.073218942	525.5782942	0.366955466	0.77750965	19.1968606	32.33939035	fork	mono	cooled	n	y	n	y	y	y	y	y
1382	2.126643834	570.4752729	2.51351903	0.309402056	11.94070907	27.71076714	fork	mono	cooled	y	y	n	n	y	y	y	y
1383	5.677001889	98.86129615	2.787066949	0.409255651	21.9094943	17.3674476	german	mono	cooled	n	y	y	y	y	y	n	y
1384	8.095313742	3.345236086	0.117924602	0.822011704	20.24897462	18.95853038	fork	mono	cooled	n	y	y	y	y	y	y	y
1385	7.066620893	583.318907	1.301151178	0.598502222	22.14432276	23.53147148	german	mono	cooled	y	y	y	y	y	y	n	y
1386	6.462145453	295.6161725	2.951817286	0.635049956	19.32200234	28.5155562	theodolite	colored	cooled	y	y	y	y	y	y	y	n
1387	9.861409852	137.0546823	1.935365028	0.857161286	8.615331138	32.05855253	fork	colored	cooled	y	y	n	y	n	y	y	n
1388	5.709994488	138.4787385	2.646760149	0.847124677	13.85478091	17.0034703	german	colored	uncooled	y	y	y	n	y	y	n	y
1389	3.874656916	35.57858538	0.33248856	0.458794296	22.61576963	21.82448958	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1390	3.541869685	566.4840187	0.376921127	0.268490776	16.64553668	25.19445384	fork	mono	cooled	y	n	y	y	y	n	y	y
1391	5.206203012	500.1770409	2.121096464	0.382015215	15.07016372	22.40444801	german	mono	uncooled	y	y	y	y	y	y	y	y
1392	7.790936037	9.658196068	0.748558661	0.353256012	23.72845061	22.37663315	german	mono	uncooled	n	y	y	y	n	y	y	y
1393	6.217255576	149.0345062	2.484618511	0.756142357	9.137990608	24.66752614	fork	colored	cooled	y	y	y	y	n	y	y	n
1394	8.943068898	192.0537204	1.463981232	0.371343744	23.96379642	17.73004787	fork	mono	cooled	n	y	y	y	y	y	n	y
1395	2.568943294	134.3171675	2.392607222	0.218686608	9.041850193	20.88387257	fork	mono	cooled	n	y	y	y	y	y	y	y
1396	2.446509244	546.6244572	1.762606275	0.607345773	11.16434461	15.94499573	theodolite	mono	cooled	y	y	y	y	n	y	y	y
1397	2.693077475	120.5630642	2.413862224	0.790208478	10.59675375	17.33473606	fork	colored	cooled	y	y	n	n	y	y	n	y
1398	7.514424787	323.9214323	1.076700351	0.727508462	13.05278999	29.56929604	fork	colored	cooled	y	n	y	n	y	n	n	y
1399	2.931114371	105.5455363	1.831027222	0.889460767	15.43075184	12.86555089	theodolite	colored	cooled	n	y	y	n	y	y	y	y
1400	7.523638865	61.04654808	1.373358171	0.178784357	9.667450364	19.77346671	german	mono	cooled	y	y	y	y	y	y	y	y
1401	2.489463156	532.7780146	1.498712378	0.774653608	8.303067147	33.07901634	german	mono	cooled	y	y	y	y	y	y	y	y
1402	8.044335816	433.4407387	2.045753576	0.643251642	8.293556589	18.92474859	fork	mono	cooled	y	n	n	y	y	y	y	y
1403	5.362219823	320.0386095	1.626746603	0.959173606	22.79598293	27.92585379	german	colored	cooled	y	y	y	y	y	y	n	y
1404	2.168460244	511.6074725	0.269739891	0.357392173	24.06067227	29.02411361	fork	mono	cooled	y	y	y	y	y	y	y	y
1405	5.732557414	332.9884387	2.539499003	0.142491387	20.78869675	21.37094278	fork	mono	cooled	y	y	n	n	y	y	n	y
1406	2.485018859	281.0666445	2.354528406	0.784973995	18.46814006	18.44735917	theodolite	colored	cooled	y	y	n	y	y	y	y	y
1407	0.432822083	284.4254425	1.553094797	0.583379939	12.60825208	14.34296618	fork	mono	uncooled	y	y	y	y	y	y	n	y
1408	2.372604605	58.5435899	0.552057643	0.315360819	13.67737495	18.97365042	theodolite	colored	cooled	n	y	y	y	y	n	y	y
1409	6.085694009	167.498967	0.695294416	0.807332926	24.20109801	16.92979241	theodolite	mono	cooled	y	y	y	y	y	y	n	y
1410	1.1953504	313.4701015	2.523365716	0.359664461	23.28548913	22.02223994	fork	colored	cooled	y	y	y	y	n	y	n	y
1411	8.759646816	551.4807478	0.456408507	0.46549761	24.79632974	21.63740972	german	mono	cooled	n	y	y	y	y	y	y	n
1412	7.867475337	332.0909747	0.854178046	0.143644992	22.94754166	22.1470185	fork	colored	cooled	y	y	n	y	y	y	y	n
1413	9.457200795	38.74526558	0.102659912	0.476043657	24.45288359	27.46639151	german	mono	cooled	n	y	y	y	y	y	y	y
1414	4.3833522	283.3028726	1.806925792	0.686912955	24.8202685	32.13817083	german	colored	cooled	y	y	y	y	n	y	y	n
1415	0.579286673	113.888697	1.833486844	0.396661271	18.15188701	25.03809605	theodolite	mono	cooled	y	n	y	y	n	y	y	y
1416	7.909971942	208.4777387	2.604987594	0.482849612	9.419728822	27.83823045	theodolite	mono	cooled	y	y	y	y	y	n	y	y
1417	2.352591392	322.7360883	0.59563381	0.470129269	18.37242622	24.43008374	fork	mono	cooled	n	y	y	y	n	y	y	y
1418	7.020856693	133.8094959	2.792169014	0.712852381	20.40237124	15.6515198	theodolite	mono	cooled	n	y	n	y	y	y	y	y
1419	6.062930197	338.6825574	2.022348334	0.460487952	15.30880824	12.59082451	german	mono	cooled	y	y	y	y	y	y	y	y
1420	9.961142243	111.3166953	1.343130358	0.890776774	9.570474546	20.34913403	german	mono	cooled	y	y	y	y	y	n	y	n
