PhaveT_ID	PID	TID	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
68439	658	1569	n	n	n	n	n	n	n	n
68440	658	1647	n	n	n	n	n	n	n	n
68441	658	1649	n	n	n	n	n	n	n	n
68442	658	1952	n	n	n	n	n	n	n	n
68443	658	2007	n	n	n	n	n	n	n	n
68444	658	2024	n	n	n	n	n	n	n	n
68445	658	2111	n	n	n	n	n	n	n	n
68446	658	2240	n	n	n	n	n	n	n	n
68447	658	2300	n	n	n	n	n	n	n	n
68448	658	2420	n	n	n	n	n	n	n	n
68449	658	2680	n	n	n	n	n	n	n	n
68450	658	2731	n	n	n	n	n	n	n	n
68451	658	2832	n	n	n	n	n	n	n	n
68452	658	2862	n	n	n	n	n	n	n	n
68453	658	2892	n	n	n	n	n	n	n	n
68454	658	3129	n	n	n	n	n	n	n	n
68455	658	3204	n	n	n	n	n	n	n	n
68456	658	3221	n	n	n	n	n	n	n	n
68457	658	3299	n	n	n	n	n	n	n	n
68458	658	3464	n	n	n	n	n	n	n	n
68459	658	3499	n	n	n	n	n	n	n	n
68460	658	3564	n	n	n	n	n	n	n	n
68461	658	3768	n	n	n	n	n	n	n	n
68462	658	3873	n	n	n	n	n	n	n	n
68463	658	3898	n	n	n	n	n	n	n	n
68464	658	3918	n	n	n	n	n	n	n	n
68465	658	4033	n	n	n	n	n	n	n	n
68466	658	4059	n	n	n	n	n	n	n	n
68467	658	4107	n	n	n	n	n	n	n	n
68468	658	4110	n	n	n	n	n	n	n	n
68469	658	4211	n	n	n	n	n	n	n	n
68470	658	4263	n	n	n	n	n	n	n	n
68471	658	4316	n	n	n	n	n	n	n	n
68472	658	4372	n	n	n	n	n	n	n	n
68473	658	4576	n	n	n	n	n	n	n	n
68474	658	4582	n	n	n	n	n	n	n	n
68475	658	4650	n	n	n	n	n	n	n	n
68476	658	4673	n	n	n	n	n	n	n	n
68477	658	4703	n	n	n	n	n	n	n	n
68478	658	4768	n	n	n	n	n	n	n	n
68479	658	4772	n	n	n	n	n	n	n	n
68480	658	4868	n	n	n	n	n	n	n	n
68481	658	5048	n	n	n	n	n	n	n	n
68482	658	5257	n	n	n	n	n	n	n	n
68483	658	5359	n	n	n	n	n	n	n	n
68484	658	5390	n	n	n	n	n	n	n	n
68485	658	5629	n	n	n	n	n	n	n	n
68486	658	5636	n	n	n	n	n	n	n	n
68487	658	5705	n	n	n	n	n	n	n	n
68488	658	5858	n	n	n	n	n	n	n	n
68489	658	5876	n	n	n	n	n	n	n	n
68490	658	5987	n	n	n	n	n	n	n	n
68491	658	6104	n	n	n	n	n	n	n	n
68492	658	6340	n	n	n	n	n	n	n	n
68493	658	6490	n	n	n	n	n	n	n	n
68494	658	6498	n	n	n	n	n	n	n	n
68495	658	6646	n	n	n	n	n	n	n	n
68496	658	6730	n	n	n	n	n	n	n	n
68497	658	6747	n	n	n	n	n	n	n	n
68498	658	6775	n	n	n	n	n	n	n	n
68499	658	6843	n	n	n	n	n	n	n	n
68500	658	6939	n	n	n	n	n	n	n	n
68501	658	7107	n	n	n	n	n	n	n	n
68502	658	7242	n	n	n	n	n	n	n	n
68503	658	7254	n	n	n	n	n	n	n	n
68504	658	7323	n	n	n	n	n	n	n	n
68505	658	7487	n	n	n	n	n	n	n	n
68506	658	7624	n	n	n	n	n	n	n	n
68507	658	7718	n	n	n	n	n	n	n	n
68508	658	7723	n	n	n	n	n	n	n	n
68509	658	7828	n	n	n	n	n	n	n	n
68510	658	7829	n	n	n	n	n	n	n	n
68511	658	7948	n	n	n	n	n	n	n	n
68512	658	7968	n	n	n	n	n	n	n	n
68513	658	7989	n	n	n	n	n	n	n	n
68514	658	8094	n	n	n	n	n	n	n	n
68515	658	8108	n	n	n	n	n	n	n	n
68516	658	8142	n	n	n	n	n	n	n	n
68517	658	8149	n	n	n	n	n	n	n	n
68518	658	8168	n	n	n	n	n	n	n	n
68519	658	8245	n	n	n	n	n	n	n	n
68520	658	9160	n	n	n	n	n	n	n	n
68521	658	9341	n	n	n	n	n	n	n	n
68522	658	9428	n	n	n	n	n	n	n	n
68523	658	9490	n	n	n	n	n	n	n	n
68524	658	9687	n	n	n	n	n	n	n	n
68525	658	9838	n	n	n	n	n	n	n	n
68526	658	9851	n	n	n	n	n	n	n	n
68527	659	17	n	n	y	y	y	y	y	n
68528	659	18	n	n	y	y	y	n	y	n
68529	659	146	n	n	y	y	y	n	y	n
68530	659	182	n	n	y	y	y	n	y	n
68531	659	262	n	n	n	y	y	n	y	n
68532	659	362	n	n	n	y	y	n	n	n
68533	659	440	n	n	n	y	n	n	n	n
68534	659	551	n	n	n	y	n	n	n	n
68535	659	650	n	n	n	y	n	n	n	n
68536	659	837	n	n	n	y	n	n	n	n
68537	659	888	n	n	n	y	n	n	n	n
68538	659	1176	n	n	n	y	n	n	n	n
68539	659	1182	n	n	n	y	n	n	n	n
68540	659	1223	n	n	n	y	n	n	n	n
68541	659	1309	n	n	n	y	n	n	n	n
68542	659	1350	n	n	n	y	n	n	n	n
68543	659	1556	n	n	n	y	n	n	n	n
68544	659	1576	n	n	n	n	n	n	n	n
68545	659	1592	n	n	n	n	n	n	n	n
68546	659	1923	n	n	n	n	n	n	n	n
68547	659	2137	n	n	n	n	n	n	n	n
68548	659	2258	n	n	n	n	n	n	n	n
68549	659	2597	n	n	n	n	n	n	n	n
68550	659	2982	n	n	n	n	n	n	n	n
68551	659	2984	n	n	n	n	n	n	n	n
68552	659	3102	n	n	n	n	n	n	n	n
68553	659	3122	n	n	n	n	n	n	n	n
68554	659	3123	n	n	n	n	n	n	n	n
68555	659	3278	n	n	n	n	n	n	n	n
68556	659	3746	n	n	n	n	n	n	n	n
68557	659	3775	n	n	n	n	n	n	n	n
68558	659	4086	n	n	n	n	n	n	n	n
68559	659	4100	n	n	n	n	n	n	n	n
68560	659	4114	n	n	n	n	n	n	n	n
68561	659	4157	n	n	n	n	n	n	n	n
68562	659	4323	n	n	n	n	n	n	n	n
68563	659	4362	n	n	n	n	n	n	n	n
68564	659	4375	n	n	n	n	n	n	n	n
68565	659	4383	n	n	n	n	n	n	n	n
68566	659	4434	n	n	n	n	n	n	n	n
68567	659	4716	n	n	n	n	n	n	n	n
68568	659	4865	n	n	n	n	n	n	n	n
68569	659	4993	n	n	n	n	n	n	n	n
68570	659	5421	n	n	n	n	n	n	n	n
68571	659	5494	n	n	n	n	n	n	n	n
68572	659	5500	n	n	n	n	n	n	n	n
68573	659	5569	n	n	n	n	n	n	n	n
68574	659	5596	n	n	n	n	n	n	n	n
68575	659	5657	n	n	n	n	n	n	n	n
68576	659	5746	n	n	n	n	n	n	n	n
68577	659	5805	n	n	n	n	n	n	n	n
68578	659	5843	n	n	n	n	n	n	n	n
68579	659	5897	n	n	n	n	n	n	n	n
68580	659	5950	n	n	n	n	n	n	n	n
68581	659	5994	n	n	n	n	n	n	n	n
68582	659	6008	n	n	n	n	n	n	n	n
68583	659	6014	n	n	n	n	n	n	n	n
68584	659	6221	n	n	n	n	n	n	n	n
68585	659	6313	n	n	n	n	n	n	n	n
68586	659	6355	n	n	n	n	n	n	n	n
68587	659	6533	n	n	n	n	n	n	n	n
68588	659	6684	n	n	n	n	n	n	n	n
68589	659	6685	n	n	n	n	n	n	n	n
68590	659	6815	n	n	n	n	n	n	n	n
68591	659	6914	n	n	n	n	n	n	n	n
68592	659	6990	n	n	n	n	n	n	n	n
68593	659	7166	n	n	n	n	n	n	n	n
68594	659	7236	n	n	n	n	n	n	n	n
68595	659	7426	n	n	n	n	n	n	n	n
68596	659	7504	n	n	n	n	n	n	n	n
68597	659	7543	n	n	n	n	n	n	n	n
68598	659	7603	n	n	n	n	n	n	n	n
68599	659	7719	n	n	n	n	n	n	n	n
68600	659	7735	n	n	n	n	n	n	n	n
68601	659	7804	n	n	n	n	n	n	n	n
68602	659	8017	n	n	n	n	n	n	n	n
68603	659	8037	n	n	n	n	n	n	n	n
68604	659	8282	n	n	n	n	n	n	n	n
68605	659	8316	n	n	n	n	n	n	n	n
68606	659	8400	n	n	n	n	n	n	n	n
68607	659	8515	n	n	n	n	n	n	n	n
68608	659	8552	n	n	n	n	n	n	n	n
68609	659	8587	n	n	n	n	n	n	n	n
68610	659	8622	n	n	n	n	n	n	n	n
68611	659	9295	n	n	n	n	n	n	n	n
68612	659	9338	n	n	n	n	n	n	n	n
68613	659	9422	n	n	n	n	n	n	n	n
68614	659	9454	n	n	n	n	n	n	n	n
68615	659	9456	n	n	n	n	n	n	n	n
68616	659	9501	n	n	n	n	n	n	n	n
68617	659	9597	n	n	n	n	n	n	n	n
68618	659	9693	n	n	n	n	n	n	n	n
68619	659	9740	n	n	n	n	n	n	n	n
68620	659	9925	n	n	n	n	n	n	n	n
68621	659	9935	n	n	n	n	n	n	n	n
68622	660	78	y	y	y	y	y	y	n	y
68623	660	317	y	y	y	y	y	y	n	y
68624	660	541	y	y	y	y	n	n	n	y
68625	660	1140	y	y	y	y	n	n	n	y
68626	660	1537	y	y	n	n	n	n	n	y
68627	660	1573	y	n	n	n	n	n	n	y
68628	660	1627	n	n	n	n	n	n	n	y
68629	660	1689	n	n	n	n	n	n	n	y
68630	660	1783	n	n	n	n	n	n	n	y
68631	660	1787	n	n	n	n	n	n	n	n
68632	660	1824	n	n	n	n	n	n	n	n
68633	660	1876	n	n	n	n	n	n	n	n
68634	660	1890	n	n	n	n	n	n	n	n
68635	660	1918	n	n	n	n	n	n	n	n
68636	660	1921	n	n	n	n	n	n	n	n
68637	660	2119	n	n	n	n	n	n	n	n
68638	660	2149	n	n	n	n	n	n	n	n
68639	660	2270	n	n	n	n	n	n	n	n
68640	660	2292	n	n	n	n	n	n	n	n
68641	660	2469	n	n	n	n	n	n	n	n
68642	660	2625	n	n	n	n	n	n	n	n
68643	660	2681	n	n	n	n	n	n	n	n
68644	660	2844	n	n	n	n	n	n	n	n
68645	660	2973	n	n	n	n	n	n	n	n
68646	660	3149	n	n	n	n	n	n	n	n
68647	660	3227	n	n	n	n	n	n	n	n
68648	660	3467	n	n	n	n	n	n	n	n
68649	660	3681	n	n	n	n	n	n	n	n
68650	660	3697	n	n	n	n	n	n	n	n
68651	660	3722	n	n	n	n	n	n	n	n
68652	660	3848	n	n	n	n	n	n	n	n
68653	660	4025	n	n	n	n	n	n	n	n
68654	660	4204	n	n	n	n	n	n	n	n
68655	660	4210	n	n	n	n	n	n	n	n
68656	660	4314	n	n	n	n	n	n	n	n
68657	660	4468	n	n	n	n	n	n	n	n
68658	660	4761	n	n	n	n	n	n	n	n
68659	660	4778	n	n	n	n	n	n	n	n
68660	660	4867	n	n	n	n	n	n	n	n
68661	660	4869	n	n	n	n	n	n	n	n
68662	660	4901	n	n	n	n	n	n	n	n
68663	660	4966	n	n	n	n	n	n	n	n
68664	660	5003	n	n	n	n	n	n	n	n
68665	660	5063	n	n	n	n	n	n	n	n
68666	660	5119	n	n	n	n	n	n	n	n
68667	660	5158	n	n	n	n	n	n	n	n
68668	660	5159	n	n	n	n	n	n	n	n
68669	660	5198	n	n	n	n	n	n	n	n
68670	660	5243	n	n	n	n	n	n	n	n
68671	660	5344	n	n	n	n	n	n	n	n
68672	660	5423	n	n	n	n	n	n	n	n
68673	660	5487	n	n	n	n	n	n	n	n
68674	660	5627	n	n	n	n	n	n	n	n
68675	660	5628	n	n	n	n	n	n	n	n
68676	660	5777	n	n	n	n	n	n	n	n
68677	660	5790	n	n	n	n	n	n	n	n
68678	660	5882	n	n	n	n	n	n	n	n
68679	660	5922	n	n	n	n	n	n	n	n
68680	660	5936	n	n	n	n	n	n	n	n
68681	660	6126	n	n	n	n	n	n	n	n
68682	660	6138	n	n	n	n	n	n	n	n
68683	660	6168	n	n	n	n	n	n	n	n
68684	660	6220	n	n	n	n	n	n	n	n
68685	660	6239	n	n	n	n	n	n	n	n
68686	660	6587	n	n	n	n	n	n	n	n
68687	660	6610	n	n	n	n	n	n	n	n
68688	660	6835	n	n	n	n	n	n	n	n
68689	660	6942	n	n	n	n	n	n	n	n
68690	660	7032	n	n	n	n	n	n	n	n
68691	660	7200	n	n	n	n	n	n	n	n
68692	660	7299	n	n	n	n	n	n	n	n
68693	660	7336	n	n	n	n	n	n	n	n
68694	660	7656	n	n	n	n	n	n	n	n
68695	660	7736	n	n	n	n	n	n	n	n
68696	660	7753	n	n	n	n	n	n	n	n
68697	660	7778	n	n	n	n	n	n	n	n
68698	660	7928	n	n	n	n	n	n	n	n
68699	660	8035	n	n	n	n	n	n	n	n
68700	660	8092	n	n	n	n	n	n	n	n
68701	660	8396	n	n	n	n	n	n	n	n
68702	660	8408	n	n	n	n	n	n	n	n
68703	660	8608	n	n	n	n	n	n	n	n
68704	660	8747	n	n	n	n	n	n	n	n
68705	660	8798	n	n	n	n	n	n	n	n
68706	660	8824	n	n	n	n	n	n	n	n
68707	660	8915	n	n	n	n	n	n	n	n
68708	660	9062	n	n	n	n	n	n	n	n
68709	660	9180	n	n	n	n	n	n	n	n
68710	660	9216	n	n	n	n	n	n	n	n
68711	660	9394	n	n	n	n	n	n	n	n
68712	660	9412	n	n	n	n	n	n	n	n
68713	660	9451	n	n	n	n	n	n	n	n
68714	660	9509	n	n	n	n	n	n	n	n
68715	660	9664	n	n	n	n	n	n	n	n
68716	660	9687	n	n	n	n	n	n	n	n
68717	660	9902	n	n	n	n	n	n	n	n
68718	660	9927	n	n	n	n	n	n	n	n
68719	661	324	y	y	n	y	y	y	y	y
68720	661	567	y	y	n	y	y	n	y	n
68721	661	590	y	y	n	y	y	n	n	n
68722	661	678	y	y	n	n	y	n	n	n
68723	661	848	n	y	n	n	y	n	n	n
68724	661	943	n	y	n	n	y	n	n	n
68725	661	1036	n	y	n	n	y	n	n	n
68726	661	1095	n	y	n	n	y	n	n	n
68727	661	1142	n	y	n	n	y	n	n	n
68728	661	1169	n	y	n	n	n	n	n	n
68729	661	1220	n	y	n	n	n	n	n	n
68730	661	1304	n	n	n	n	n	n	n	n
68731	661	1368	n	n	n	n	n	n	n	n
68732	661	1496	n	n	n	n	n	n	n	n
68733	661	1655	n	n	n	n	n	n	n	n
68734	661	2031	n	n	n	n	n	n	n	n
68735	661	2038	n	n	n	n	n	n	n	n
68736	661	2096	n	n	n	n	n	n	n	n
68737	661	2236	n	n	n	n	n	n	n	n
68738	661	2323	n	n	n	n	n	n	n	n
68739	661	2349	n	n	n	n	n	n	n	n
68740	661	2437	n	n	n	n	n	n	n	n
68741	661	2471	n	n	n	n	n	n	n	n
68742	661	2577	n	n	n	n	n	n	n	n
68743	661	2804	n	n	n	n	n	n	n	n
68744	661	2820	n	n	n	n	n	n	n	n
68745	661	2889	n	n	n	n	n	n	n	n
68746	661	2945	n	n	n	n	n	n	n	n
68747	661	2978	n	n	n	n	n	n	n	n
68748	661	3146	n	n	n	n	n	n	n	n
68749	661	3189	n	n	n	n	n	n	n	n
68750	661	3298	n	n	n	n	n	n	n	n
68751	661	3386	n	n	n	n	n	n	n	n
68752	661	3520	n	n	n	n	n	n	n	n
68753	661	3536	n	n	n	n	n	n	n	n
68754	661	3547	n	n	n	n	n	n	n	n
68755	661	3561	n	n	n	n	n	n	n	n
68756	661	3602	n	n	n	n	n	n	n	n
68757	661	3617	n	n	n	n	n	n	n	n
68758	661	3643	n	n	n	n	n	n	n	n
68759	661	3836	n	n	n	n	n	n	n	n
68760	661	3922	n	n	n	n	n	n	n	n
68761	661	4054	n	n	n	n	n	n	n	n
68762	661	4090	n	n	n	n	n	n	n	n
68763	661	4120	n	n	n	n	n	n	n	n
68764	661	4121	n	n	n	n	n	n	n	n
68765	661	4521	n	n	n	n	n	n	n	n
68766	661	4847	n	n	n	n	n	n	n	n
68767	661	4920	n	n	n	n	n	n	n	n
68768	661	5173	n	n	n	n	n	n	n	n
68769	661	5310	n	n	n	n	n	n	n	n
68770	661	5439	n	n	n	n	n	n	n	n
68771	661	5663	n	n	n	n	n	n	n	n
68772	661	5877	n	n	n	n	n	n	n	n
68773	661	6021	n	n	n	n	n	n	n	n
68774	661	6166	n	n	n	n	n	n	n	n
68775	661	6295	n	n	n	n	n	n	n	n
68776	661	6396	n	n	n	n	n	n	n	n
68777	661	6444	n	n	n	n	n	n	n	n
68778	661	6555	n	n	n	n	n	n	n	n
68779	661	6600	n	n	n	n	n	n	n	n
68780	661	6670	n	n	n	n	n	n	n	n
68781	661	6671	n	n	n	n	n	n	n	n
68782	661	6704	n	n	n	n	n	n	n	n
68783	661	6925	n	n	n	n	n	n	n	n
68784	661	6975	n	n	n	n	n	n	n	n
68785	661	6980	n	n	n	n	n	n	n	n
68786	661	7084	n	n	n	n	n	n	n	n
68787	661	7095	n	n	n	n	n	n	n	n
68788	661	7155	n	n	n	n	n	n	n	n
68789	661	7232	n	n	n	n	n	n	n	n
68790	661	7361	n	n	n	n	n	n	n	n
68791	661	7492	n	n	n	n	n	n	n	n
68792	661	7583	n	n	n	n	n	n	n	n
68793	661	7747	n	n	n	n	n	n	n	n
68794	661	7796	n	n	n	n	n	n	n	n
68795	661	8030	n	n	n	n	n	n	n	n
68796	661	8049	n	n	n	n	n	n	n	n
68797	661	8233	n	n	n	n	n	n	n	n
68798	661	8330	n	n	n	n	n	n	n	n
68799	661	8347	n	n	n	n	n	n	n	n
68800	661	8381	n	n	n	n	n	n	n	n
68801	661	8473	n	n	n	n	n	n	n	n
68802	661	8523	n	n	n	n	n	n	n	n
68803	661	8549	n	n	n	n	n	n	n	n
68804	661	8647	n	n	n	n	n	n	n	n
68805	661	8654	n	n	n	n	n	n	n	n
68806	661	8697	n	n	n	n	n	n	n	n
68807	661	8835	n	n	n	n	n	n	n	n
68808	661	9047	n	n	n	n	n	n	n	n
68809	661	9183	n	n	n	n	n	n	n	n
68810	661	9252	n	n	n	n	n	n	n	n
68811	661	9254	n	n	n	n	n	n	n	n
68812	661	9498	n	n	n	n	n	n	n	n
68813	661	9638	n	n	n	n	n	n	n	n
68814	661	9833	n	n	n	n	n	n	n	n
68815	661	9836	n	n	n	n	n	n	n	n
68816	662	65	n	y	y	y	n	y	y	y
68817	662	78	n	y	y	y	n	y	n	y
68818	662	223	n	y	n	y	n	y	n	y
68819	662	236	n	y	n	y	n	n	n	y
68820	662	326	n	y	n	y	n	n	n	y
68821	662	398	n	n	n	y	n	n	n	y
68822	662	420	n	n	n	y	n	n	n	y
68823	662	607	n	n	n	y	n	n	n	y
68824	662	639	n	n	n	n	n	n	n	y
68825	662	656	n	n	n	n	n	n	n	n
68826	662	702	n	n	n	n	n	n	n	n
68827	662	787	n	n	n	n	n	n	n	n
68828	662	837	n	n	n	n	n	n	n	n
68829	662	901	n	n	n	n	n	n	n	n
68830	662	936	n	n	n	n	n	n	n	n
68831	662	941	n	n	n	n	n	n	n	n
68832	662	946	n	n	n	n	n	n	n	n
68833	662	980	n	n	n	n	n	n	n	n
68834	662	1270	n	n	n	n	n	n	n	n
68835	662	1338	n	n	n	n	n	n	n	n
68836	662	1366	n	n	n	n	n	n	n	n
68837	662	1391	n	n	n	n	n	n	n	n
68838	662	1467	n	n	n	n	n	n	n	n
68839	662	1796	n	n	n	n	n	n	n	n
68840	662	1891	n	n	n	n	n	n	n	n
68841	662	1903	n	n	n	n	n	n	n	n
68842	662	1970	n	n	n	n	n	n	n	n
68843	662	1996	n	n	n	n	n	n	n	n
68844	662	2193	n	n	n	n	n	n	n	n
68845	662	2469	n	n	n	n	n	n	n	n
68846	662	2651	n	n	n	n	n	n	n	n
68847	662	2669	n	n	n	n	n	n	n	n
68848	662	2733	n	n	n	n	n	n	n	n
68849	662	2741	n	n	n	n	n	n	n	n
68850	662	2742	n	n	n	n	n	n	n	n
68851	662	2773	n	n	n	n	n	n	n	n
68852	662	2853	n	n	n	n	n	n	n	n
68853	662	2874	n	n	n	n	n	n	n	n
68854	662	3127	n	n	n	n	n	n	n	n
68855	662	3192	n	n	n	n	n	n	n	n
68856	662	3216	n	n	n	n	n	n	n	n
68857	662	3250	n	n	n	n	n	n	n	n
68858	662	3330	n	n	n	n	n	n	n	n
68859	662	3408	n	n	n	n	n	n	n	n
68860	662	3478	n	n	n	n	n	n	n	n
68861	662	3575	n	n	n	n	n	n	n	n
68862	662	3617	n	n	n	n	n	n	n	n
68863	662	3676	n	n	n	n	n	n	n	n
68864	662	3824	n	n	n	n	n	n	n	n
68865	662	4011	n	n	n	n	n	n	n	n
68866	662	4093	n	n	n	n	n	n	n	n
68867	662	4150	n	n	n	n	n	n	n	n
68868	662	4196	n	n	n	n	n	n	n	n
68869	662	4427	n	n	n	n	n	n	n	n
68870	662	4456	n	n	n	n	n	n	n	n
68871	662	4493	n	n	n	n	n	n	n	n
68872	662	4678	n	n	n	n	n	n	n	n
68873	662	4706	n	n	n	n	n	n	n	n
68874	662	4873	n	n	n	n	n	n	n	n
68875	662	5026	n	n	n	n	n	n	n	n
68876	662	5085	n	n	n	n	n	n	n	n
68877	662	5183	n	n	n	n	n	n	n	n
68878	662	5185	n	n	n	n	n	n	n	n
68879	662	5222	n	n	n	n	n	n	n	n
68880	662	5226	n	n	n	n	n	n	n	n
68881	662	5289	n	n	n	n	n	n	n	n
68882	662	5316	n	n	n	n	n	n	n	n
68883	662	5382	n	n	n	n	n	n	n	n
68884	662	5487	n	n	n	n	n	n	n	n
68885	662	5499	n	n	n	n	n	n	n	n
68886	662	5532	n	n	n	n	n	n	n	n
68887	662	5634	n	n	n	n	n	n	n	n
68888	662	5806	n	n	n	n	n	n	n	n
68889	662	5832	n	n	n	n	n	n	n	n
68890	662	5939	n	n	n	n	n	n	n	n
68891	662	6021	n	n	n	n	n	n	n	n
68892	662	6067	n	n	n	n	n	n	n	n
68893	662	6173	n	n	n	n	n	n	n	n
68894	662	6253	n	n	n	n	n	n	n	n
68895	662	6355	n	n	n	n	n	n	n	n
68896	662	6500	n	n	n	n	n	n	n	n
68897	662	6553	n	n	n	n	n	n	n	n
68898	662	6627	n	n	n	n	n	n	n	n
68899	662	6697	n	n	n	n	n	n	n	n
68900	662	6757	n	n	n	n	n	n	n	n
68901	662	7004	n	n	n	n	n	n	n	n
68902	662	7011	n	n	n	n	n	n	n	n
68903	662	7230	n	n	n	n	n	n	n	n
68904	662	7289	n	n	n	n	n	n	n	n
68905	662	7324	n	n	n	n	n	n	n	n
68906	662	7493	n	n	n	n	n	n	n	n
68907	662	7543	n	n	n	n	n	n	n	n
68908	662	7563	n	n	n	n	n	n	n	n
68909	662	7659	n	n	n	n	n	n	n	n
68910	662	7668	n	n	n	n	n	n	n	n
68911	662	7720	n	n	n	n	n	n	n	n
68912	662	7927	n	n	n	n	n	n	n	n
68913	662	7986	n	n	n	n	n	n	n	n
68914	662	8035	n	n	n	n	n	n	n	n
68915	662	8059	n	n	n	n	n	n	n	n
68916	662	8065	n	n	n	n	n	n	n	n
68917	662	8092	n	n	n	n	n	n	n	n
68918	662	8124	n	n	n	n	n	n	n	n
68919	662	8233	n	n	n	n	n	n	n	n
68920	662	8237	n	n	n	n	n	n	n	n
68921	662	8324	n	n	n	n	n	n	n	n
68922	662	8348	n	n	n	n	n	n	n	n
68923	662	8471	n	n	n	n	n	n	n	n
68924	662	8730	n	n	n	n	n	n	n	n
68925	662	8884	n	n	n	n	n	n	n	n
68926	662	8998	n	n	n	n	n	n	n	n
68927	662	9078	n	n	n	n	n	n	n	n
68928	662	9135	n	n	n	n	n	n	n	n
68929	662	9157	n	n	n	n	n	n	n	n
68930	662	9218	n	n	n	n	n	n	n	n
68931	662	9330	n	n	n	n	n	n	n	n
68932	662	9355	n	n	n	n	n	n	n	n
68933	662	9398	n	n	n	n	n	n	n	n
68934	662	9747	n	n	n	n	n	n	n	n
68935	662	9781	n	n	n	n	n	n	n	n
68936	662	9836	n	n	n	n	n	n	n	n
68937	662	9884	n	n	n	n	n	n	n	n
68938	662	9984	n	n	n	n	n	n	n	n
68939	662	9988	n	n	n	n	n	n	n	n
68940	663	12	n	y	y	n	y	y	y	y
68941	663	75	n	y	n	n	n	y	n	n
68942	663	93	n	y	n	n	n	y	n	n
68943	663	102	n	n	n	n	n	y	n	n
68944	663	120	n	n	n	n	n	y	n	n
68945	663	129	n	n	n	n	n	y	n	n
68946	663	261	n	n	n	n	n	y	n	n
68947	663	377	n	n	n	n	n	y	n	n
68948	663	405	n	n	n	n	n	n	n	n
68949	663	450	n	n	n	n	n	n	n	n
68950	663	463	n	n	n	n	n	n	n	n
68951	663	800	n	n	n	n	n	n	n	n
68952	663	874	n	n	n	n	n	n	n	n
68953	663	904	n	n	n	n	n	n	n	n
68954	663	970	n	n	n	n	n	n	n	n
68955	663	1016	n	n	n	n	n	n	n	n
68956	663	1085	n	n	n	n	n	n	n	n
68957	663	1150	n	n	n	n	n	n	n	n
68958	663	1234	n	n	n	n	n	n	n	n
68959	663	1237	n	n	n	n	n	n	n	n
68960	663	1272	n	n	n	n	n	n	n	n
68961	663	1616	n	n	n	n	n	n	n	n
68962	663	1696	n	n	n	n	n	n	n	n
68963	663	1754	n	n	n	n	n	n	n	n
68964	663	1993	n	n	n	n	n	n	n	n
68965	663	1996	n	n	n	n	n	n	n	n
68966	663	2011	n	n	n	n	n	n	n	n
68967	663	2017	n	n	n	n	n	n	n	n
68968	663	2223	n	n	n	n	n	n	n	n
68969	663	2288	n	n	n	n	n	n	n	n
68970	663	2382	n	n	n	n	n	n	n	n
68971	663	2400	n	n	n	n	n	n	n	n
68972	663	2456	n	n	n	n	n	n	n	n
68973	663	2562	n	n	n	n	n	n	n	n
68974	663	2624	n	n	n	n	n	n	n	n
68975	663	2996	n	n	n	n	n	n	n	n
68976	663	3042	n	n	n	n	n	n	n	n
68977	663	3096	n	n	n	n	n	n	n	n
68978	663	3112	n	n	n	n	n	n	n	n
68979	663	3113	n	n	n	n	n	n	n	n
68980	663	3415	n	n	n	n	n	n	n	n
68981	663	3482	n	n	n	n	n	n	n	n
68982	663	3490	n	n	n	n	n	n	n	n
68983	663	3532	n	n	n	n	n	n	n	n
68984	663	3539	n	n	n	n	n	n	n	n
68985	663	3561	n	n	n	n	n	n	n	n
68986	663	3627	n	n	n	n	n	n	n	n
68987	663	3775	n	n	n	n	n	n	n	n
68988	663	3798	n	n	n	n	n	n	n	n
68989	663	3850	n	n	n	n	n	n	n	n
68990	663	3935	n	n	n	n	n	n	n	n
68991	663	4064	n	n	n	n	n	n	n	n
68992	663	4093	n	n	n	n	n	n	n	n
68993	663	4128	n	n	n	n	n	n	n	n
68994	663	4269	n	n	n	n	n	n	n	n
68995	663	4357	n	n	n	n	n	n	n	n
68996	663	4376	n	n	n	n	n	n	n	n
68997	663	4396	n	n	n	n	n	n	n	n
68998	663	4557	n	n	n	n	n	n	n	n
68999	663	4655	n	n	n	n	n	n	n	n
69000	663	4834	n	n	n	n	n	n	n	n
69001	663	4869	n	n	n	n	n	n	n	n
69002	663	5091	n	n	n	n	n	n	n	n
69003	663	5208	n	n	n	n	n	n	n	n
69004	663	5490	n	n	n	n	n	n	n	n
69005	663	5603	n	n	n	n	n	n	n	n
69006	663	5796	n	n	n	n	n	n	n	n
69007	663	5824	n	n	n	n	n	n	n	n
69008	663	5956	n	n	n	n	n	n	n	n
69009	663	6106	n	n	n	n	n	n	n	n
69010	663	6264	n	n	n	n	n	n	n	n
69011	663	6327	n	n	n	n	n	n	n	n
69012	663	6370	n	n	n	n	n	n	n	n
69013	663	6487	n	n	n	n	n	n	n	n
69014	663	6514	n	n	n	n	n	n	n	n
69015	663	6591	n	n	n	n	n	n	n	n
69016	663	6653	n	n	n	n	n	n	n	n
69017	663	6903	n	n	n	n	n	n	n	n
69018	663	7070	n	n	n	n	n	n	n	n
69019	663	7087	n	n	n	n	n	n	n	n
69020	663	7712	n	n	n	n	n	n	n	n
